row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ138061,3,0xf0000000,0x966f0b0b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138062,3,0xf0000000,0x98810808,8796093022208,48,"8796093022208/2^48","134217728"
FQ138063,3,0xf0000000,0x99900101,6597069766656,48,"6597069766656/2^48","100663296"
FQ138064,3,0xf0000000,0x99900505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138065,3,0xf0000000,0x99900606,6597069766656,48,"6597069766656/2^48","100663296"
FQ138066,3,0xf0000000,0x99900909,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138067,3,0xf0000000,0x99900d0d,-15393162788864,48,"-15393162788864/2^48","-234881024"
FQ138068,3,0xf0000000,0x9bb20606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138069,3,0xf0000000,0x9bb20b0b,6597069766656,48,"6597069766656/2^48","100663296"
FQ138070,3,0xf0000000,0x9bb20c0c,8796093022208,48,"8796093022208/2^48","134217728"
FQ138071,3,0xf0000000,0x9bb20e0e,6597069766656,48,"6597069766656/2^48","100663296"
FQ138072,3,0xf0000000,0x9cc50b0b,8796093022208,48,"8796093022208/2^48","134217728"
FQ138073,3,0xf0000000,0x9cc50c0c,8796093022208,48,"8796093022208/2^48","134217728"
FQ138074,3,0xf0000000,0x9dd40101,6597069766656,48,"6597069766656/2^48","100663296"
FQ138075,3,0xf0000000,0x9dd40505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138076,3,0xf0000000,0x9dd40909,-15393162788864,48,"-15393162788864/2^48","-234881024"
FQ138077,3,0xf0000000,0x9dd40d0d,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138078,3,0xf0000000,0x9ee70101,6597069766656,48,"6597069766656/2^48","100663296"
FQ138079,3,0xf0000000,0x9ee70b0b,6597069766656,48,"6597069766656/2^48","100663296"
FQ138080,3,0xf0000000,0xa11b0101,10995116277760,48,"10995116277760/2^48","167772160"
FQ138081,3,0xf0000000,0xa11b0505,10995116277760,48,"10995116277760/2^48","167772160"
FQ138082,3,0xf0000000,0xa11b0606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138083,3,0xf0000000,0xa11b0f0f,6597069766656,48,"6597069766656/2^48","100663296"
FQ138084,3,0xf0000000,0xa2280202,15393162788864,48,"15393162788864/2^48","234881024"
FQ138085,3,0xf0000000,0xa2280303,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138086,3,0xf0000000,0xa2280707,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138087,3,0xf0000000,0xa2280a0a,10995116277760,48,"10995116277760/2^48","167772160"
FQ138088,3,0xf0000000,0xa2280e0e,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138089,3,0xf0000000,0xa3390202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138090,3,0xf0000000,0xa3390303,13194139533312,48,"13194139533312/2^48","201326592"
FQ138091,3,0xf0000000,0xa3390a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138092,3,0xf0000000,0xa3390b0b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138093,3,0xf0000000,0xa55f0101,10995116277760,48,"10995116277760/2^48","167772160"
FQ138094,3,0xf0000000,0xa55f0505,10995116277760,48,"10995116277760/2^48","167772160"
FQ138095,3,0xf0000000,0xa55f0606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138096,3,0xf0000000,0xa55f0f0f,6597069766656,48,"6597069766656/2^48","100663296"
FQ138097,3,0xf0000000,0xa66c0101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138098,3,0xf0000000,0xa66c0505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138099,3,0xf0000000,0xa66c0606,6597069766656,48,"6597069766656/2^48","100663296"
FQ138100,3,0xf0000000,0xa77d0202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138101,3,0xf0000000,0xa77d0707,8796093022208,48,"8796093022208/2^48","134217728"
FQ138102,3,0xf0000000,0xa8820808,8796093022208,48,"8796093022208/2^48","134217728"
FQ138103,3,0xf0000000,0xa8820f0f,8796093022208,48,"8796093022208/2^48","134217728"
FQ138104,3,0xf0000000,0xaaa00202,10995116277760,48,"10995116277760/2^48","167772160"
FQ138105,3,0xf0000000,0xaaa00303,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138106,3,0xf0000000,0xaaa00a0a,15393162788864,48,"15393162788864/2^48","234881024"
FQ138107,3,0xf0000000,0xabb10303,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138108,3,0xf0000000,0xabb10b0b,21990232555520,48,"21990232555520/2^48","335544320"
FQ138109,3,0xf0000000,0xabb10e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ138110,3,0xf0000000,0xacc60c0c,17592186044416,48,"17592186044416/2^48","268435456"
FQ138111,3,0xf0000000,0xaee40202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138112,3,0xf0000000,0xaee40b0b,8796093022208,48,"8796093022208/2^48","134217728"
FQ138113,3,0xf0000000,0xaee40e0e,6597069766656,48,"6597069766656/2^48","100663296"
FQ138114,3,0xf0000000,0xaff50101,6597069766656,48,"6597069766656/2^48","100663296"
FQ138115,3,0xf0000000,0xaff50505,6597069766656,48,"6597069766656/2^48","100663296"
FQ138116,3,0xf0000000,0xaff50808,8796093022208,48,"8796093022208/2^48","134217728"
FQ138117,3,0xf0000000,0xb11a0101,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ138118,3,0xf0000000,0xb11a0303,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138119,3,0xf0000000,0xb11a0505,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ138120,3,0xf0000000,0xb11a0606,6597069766656,48,"6597069766656/2^48","100663296"
FQ138121,3,0xf0000000,0xb11a0b0b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138122,3,0xf0000000,0xb11a0c0c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138123,3,0xf0000000,0xb2290303,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ138124,3,0xf0000000,0xb2290b0b,17592186044416,48,"17592186044416/2^48","268435456"
FQ138125,3,0xf0000000,0xb2290c0c,13194139533312,48,"13194139533312/2^48","201326592"
FQ138126,3,0xf0000000,0xb3380101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138127,3,0xf0000000,0xb3380202,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ138128,3,0xf0000000,0xb3380303,6597069766656,48,"6597069766656/2^48","100663296"
FQ138129,3,0xf0000000,0xb3380a0a,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138130,3,0xf0000000,0xb3380b0b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138131,3,0xf0000000,0xb55e0101,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ138132,3,0xf0000000,0xb55e0505,-13194139533312,48,"-13194139533312/2^48","-201326592"
