# schema=way1-exact-shard-v2
# implementation=current
# query_sha256=4489dacf5e62629d6f8ea5ed37dc569f74db6dfa32e9ad32aa33aec60076def6
# program_sha256=293cebcd6caf6c7f16ed884339dfcee707e5d4dbdd03129fa3539c589a416970
# range_start=0
# range_end=131072
# plaintext_count=131072
# permutation_evaluations=131072
# u_parity_evaluations=67108864
# v_parity_evaluations=67108864
# logical_query_updates=67108864
# unique_u=512
# unique_v=512
# threads=8
r,u,v,numerator,denominator
3,0x182ad316,0xdc0a26dd,0,131072
3,0x603bc590,0xd99aafb8,-224,131072
3,0x56b29e16,0xd777ab02,-192,131072
3,0x97892794,0xbd35f3af,256,131072
3,0x438d686a,0x9ecfea64,-96,131072
3,0xdd6f10f2,0x235782a8,0,131072
3,0x2b54c309,0x44f6eea4,-256,131072
3,0x02970474,0x044910de,736,131072
3,0x3ad71ce5,0xe4278cee,96,131072
3,0x79c6ec14,0x3d60a47d,-96,131072
3,0x0a931f00,0x8c757c9e,160,131072
3,0xd6253c17,0x71cc07ad,64,131072
3,0x753c01df,0xa3ac2fd1,0,131072
3,0x9c932d3b,0xa80b6c24,-320,131072
3,0x0e3d18f4,0x8fdd24f0,320,131072
3,0x85c91788,0x3d629b57,96,131072
3,0x9dcc31fe,0x2b0e8c4b,128,131072
3,0x544bfcd9,0x5e8b1f14,96,131072
3,0xe035d618,0x6aa33715,-640,131072
3,0x663e0ccc,0xba0991e7,-192,131072
3,0xd5b7e292,0xc13748e3,256,131072
3,0xf01aecf9,0xe68f5ef7,64,131072
3,0xf1af0df4,0x8a6bf2a8,160,131072
3,0x4f21d5dc,0xdc48b209,-224,131072
3,0xc4ccb780,0x9404a77b,-384,131072
3,0xfa87a06b,0xace273d0,-64,131072
3,0x0b67784b,0xbf14587d,-96,131072
3,0x722594f7,0x4611b7b6,-256,131072
3,0xb7cc1e44,0x70fc672e,-384,131072
3,0x409af6e7,0xba3c4bc3,416,131072
3,0x1467b12b,0x9cc2792a,480,131072
3,0xad260f16,0xd9cbc046,-384,131072
3,0x904d2a0d,0x8eb6257f,-384,131072
3,0xaf2812eb,0xe3e17e3d,160,131072
3,0xe7d305ac,0x0f986db7,-224,131072
3,0x16aa0016,0x90f74902,128,131072
3,0x0bba196c,0x307cf729,256,131072
3,0x9066bc90,0xa6e720d1,-320,131072
3,0x28a921a8,0xa015cbab,-800,131072
3,0x6e63e568,0xab13630c,-192,131072
3,0x5ee25c09,0xeaa44147,0,131072
3,0xd287ccd6,0x7f185c55,256,131072
3,0x7d78e782,0x09263d47,-64,131072
3,0xfdd19504,0xe52f043b,96,131072
3,0x73b9fecc,0xc14edc08,320,131072
3,0x64020f74,0xf9ed1d28,-96,131072
3,0xf50a2d93,0xf2626683,0,131072
3,0xff32e7bb,0xd4f03035,-800,131072
3,0x0f9cea5a,0x1e00e9f9,96,131072
3,0x97e33d33,0xc6401bc3,-128,131072
3,0x10eaf1d0,0xde20cc74,-128,131072
3,0xc82cc2b2,0x40a9f115,448,131072
3,0x157ebe46,0x2b819422,-32,131072
3,0xec472685,0xb047f3bb,96,131072
3,0xd73cfa9f,0x06a38626,-96,131072
3,0x2890f3dd,0xc90ee1f3,-512,131072
3,0x171e80d0,0x7138baa0,64,131072
3,0x9897363f,0xfd70b33b,0,131072
3,0xb51e3123,0x89c08d08,352,131072
3,0xd47645cd,0xed48837c,-480,131072
3,0x11f22db8,0xa380f93a,96,131072
3,0x64b7eba7,0x5440ee4b,-224,131072
3,0xf3d4a69e,0x0d97954c,-64,131072
3,0xb09d2371,0x4b498b34,320,131072
3,0x270e0121,0x5facdce5,-32,131072
3,0x74ed7713,0x84d79b63,-736,131072
3,0x55e4ae8e,0xdb510183,64,131072
3,0x4e141516,0x462ea2f3,-512,131072
3,0xab3e68bd,0x378ec1e3,-288,131072
3,0x07c8fcc9,0xdda76851,64,131072
3,0xb1bf2987,0xd68b7c15,576,131072
3,0xa10befd8,0x91af855b,-832,131072
3,0xbf5b2ce5,0xc1193c00,192,131072
3,0xb25b4479,0x3ffd1fe8,0,131072
3,0x7e1e4938,0xe813f1b9,128,131072
3,0xd86fece7,0xfbd065d4,512,131072
3,0xbb95f456,0x05a31b9a,-256,131072
3,0x30a90431,0x49d58e4d,320,131072
3,0xa15e03ed,0x7989ded1,-384,131072
3,0x88d09dca,0x466b94b7,32,131072
3,0x09b667fb,0x4415b469,384,131072
3,0x0eeac2d7,0x0710931f,-160,131072
3,0x38400c6c,0xc07d4eb5,-224,131072
3,0xcb018d6a,0xb18804c3,32,131072
3,0x3c702142,0xb534afa6,-512,131072
3,0x908d1f34,0x31259aad,608,131072
3,0xf487cb4d,0x7fd9fe53,224,131072
3,0x2828edc8,0x1c663ca6,-448,131072
3,0x1ea21961,0x0638bfbc,-64,131072
3,0xe5384265,0x132cd4f4,576,131072
3,0xea005243,0x7af6ccaf,224,131072
3,0x51f45049,0x0403cd5c,576,131072
3,0xaa808db1,0x08277e74,-32,131072
3,0x407addf1,0x148ed78e,352,131072
3,0xf9d7d1b2,0xadf41121,288,131072
3,0x2f47415a,0x3c58a0e0,-416,131072
3,0x2bb71564,0xa356c639,448,131072
3,0xe9ed8996,0xe9c0b334,-64,131072
3,0xbd086fe4,0x6e818a25,-544,131072
3,0xfd327992,0x88b4a80c,-384,131072
3,0xe96ae0ee,0x1cc88c03,-384,131072
3,0xf73e1a13,0x90285e3a,544,131072
3,0x8bcbde49,0x751bf01a,224,131072
3,0x2c41bd5a,0x0dff3d8d,544,131072
3,0x7331703d,0x9ded399a,-640,131072
3,0xb80dbc43,0x73a1f4b3,-384,131072
3,0x82a58e5b,0xe4a826f8,-128,131072
3,0x0782ebc5,0x1440ef30,160,131072
3,0xf6a7d767,0x8e1f7f84,-64,131072
3,0xe87b95c5,0x135a4c8a,-288,131072
3,0xccbfc389,0xbfb933e8,-736,131072
3,0xe3799a88,0x2483566d,-160,131072
3,0x7f0882c5,0xaaa06f17,768,131072
3,0xd30df2d5,0x5624d674,-32,131072
3,0xde6cbf9c,0x5f02179f,320,131072
3,0xe5b5b243,0xf9b3a0b7,32,131072
3,0xaa47c2e1,0xdba74f73,96,131072
3,0x37e6eada,0x7613ba4a,-32,131072
3,0x57ac0b31,0xb89ffd57,416,131072
3,0x8aed2f4b,0x9a3ce95d,128,131072
3,0x46b8b037,0x07adf0cf,128,131072
3,0xd0acfb15,0x440676d3,320,131072
3,0xfb217d77,0x135ef2a7,384,131072
3,0x56f2b98a,0x21d48176,0,131072
3,0x212421bf,0x8fca6066,768,131072
3,0xae440b46,0x4d55de34,-256,131072
3,0xb5f3f108,0x5a6e6c1f,64,131072
3,0x551dcb2a,0xb4da2096,480,131072
3,0xf0084329,0x11d8f299,160,131072
3,0x9f6c91c7,0x3c30b32e,-448,131072
3,0x08c9e911,0x3916acf1,-384,131072
3,0xbace7434,0x8fdf9147,-256,131072
3,0xb11bd8cd,0x6458ab67,-96,131072
3,0xb8956636,0xe6609025,64,131072
3,0x5b26e24f,0x77a1fa78,-192,131072
3,0x7549c3f4,0x749adc86,-64,131072
3,0x7cb28601,0xa298e008,-64,131072
3,0x096e20b1,0x2c5d6cae,-288,131072
3,0x5aac605e,0x935230a1,0,131072
3,0x26f229d9,0xbfe2ea23,416,131072
3,0x310f7f99,0x9b3f22fd,-320,131072
3,0x72b361af,0x3c698423,480,131072
3,0xe76fb9d5,0x8f72f3f3,192,131072
3,0xe07646d5,0x67375e48,352,131072
3,0xce35bc34,0x8d97a6cd,192,131072
3,0x722f29b4,0x4079fa3e,224,131072
3,0x6c0cd55f,0x89d21518,384,131072
3,0x0dea7d0c,0xa9f5202a,-128,131072
